address,source
159.122.29.199,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
159.203.103.178,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
159.8.13.248,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
161.202.120.197,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
162.213.38.63,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
162.222.23.73,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
162.243.26.213,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
162.243.88.145,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.174.140,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.18.134,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.204.213,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.204.219,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.205.136,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.207.198,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.207.69,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.207.71,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.226.137,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.172.80.114,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
163.47.16.147,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
164.132.108.171,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
164.132.109.110,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
164.132.200.123,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
165.227.176.104,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
165.227.194.221,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
165.227.212.179,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
165.227.65.65,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
167.114.142.1,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
167.114.6.224,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
169.38.78.149,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
169.51.33.8,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
